,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1953-10-30,2,MNL,MLH,2,59,69,18,,,,,,23,35,0.657,,,,,,,31,21,,,,,,27,40,0.675,,,,,,,28,,,,,,,,,,,,,,,,,,,1954,-10,-3,,,,,,-4,-5,-0.018000000000000016,,,,,,,3
1,2,1953-10-31,2,MNL,NYK,2,67,91,22,,,,,,23,35,0.657,,,,,,,33,30,,,,,,31,44,0.705,,,,,,,25,,,,,,,,,,,,,,,,,,,1954,-24,-8,,,,,,-8,-9,-0.04799999999999993,,,,,,,8
2,3,1953-11-01,2,MNL,BOS,1,84,79,30,79.0,0.38,,,,24,33,0.727,,69.0,22.0,,,,26,29,82.0,0.354,,,,21,38,0.553,,55.0,26.0,,,,24,,,,0.418,,0.449,55.6,73.3,,,0.38,,,0.304,0.354,,,0.256,1954,5,1,-3.0,0.026000000000000023,,,,3,-5,0.17399999999999993,,14.0,-4.0,,,,2
3,4,1953-11-04,2,MNL,BLB,1,77,75,24,,,,,,29,34,0.853,,,,,,,26,25,,,,,,25,34,0.735,,,,,,,28,,,,,,,,,,,,,,,,,,,1954,2,-1,,,,,,4,0,0.118,,,,,,,-2
4,5,1953-11-05,2,MNL,SYR,1,77,65,30,77.0,0.39,,,,17,24,0.708,,51.0,21.0,,,,24,22,97.0,0.227,,,,21,30,0.7,,42.0,21.0,,,,21,,,,0.312,,0.44,54.8,70.0,,,0.39,,,0.221,0.227,,,0.216,1954,12,8,-20.0,0.163,,,,-4,-6,0.008000000000000007,,9.0,0.0,,,,3
5,6,1953-11-07,1,MNL,NYK,1,70,62,26,80.0,0.325,,,,18,35,0.514,,,,,,,25,19,75.0,0.253,,,,24,35,0.686,,,,,,,29,,,,0.438,,0.367,,,,,0.325,,,0.225,0.253,,,0.32,1954,8,7,5.0,0.07200000000000001,,,,-6,0,-0.17200000000000004,,,,,,,-4
6,7,1953-11-10,N,MNL,FTW,2,62,78,20,,,,,,22,27,0.815,,,,,,,38,24,,,,,,30,49,0.612,,,,,,,18,,,,,,,,,,,,,,,,,,,1954,-16,-4,,,,,,-8,-22,0.20299999999999996,,,,,,,20
7,8,1953-11-13,2,MNL,MLH,1,92,84,34,73.0,0.466,,,,24,35,0.686,,,,,,,37,24,83.0,0.289,,,,36,50,0.72,,,,,,,31,,,,0.479,,0.52,,,,,0.466,,,0.329,0.289,,,0.434,1954,8,10,-10.0,0.17700000000000005,,,,-12,-15,-0.03399999999999992,,,,,,,6
8,9,1953-11-14,2,MNL,ROC,2,91,98,30,,,,,,31,38,0.816,,,,,,,47,31,,,,,,36,53,0.679,,,,,,,34,,,,,,,,,,,,,,,,,,,1954,-7,-1,,,,,,-5,-15,0.1369999999999999,,,,,,,13
9,10,1953-11-15,N,MNL,BOS,1,89,74,34,,,,,,21,31,0.677,,,,,,,30,24,,,,,,26,37,0.703,,,,,,,21,,,,,,,,,,,,,,,,,,,1954,15,10,,,,,,-5,-6,-0.025999999999999912,,,,,,,9
