,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2006-11-01,2,TOR,NJN,2,92,102,37,94,0.394,4,20,0.2,14,20,0.7,7,38,21,8,5,15,27,40,78,0.513,3,18,0.167,19,24,0.792,9,52,28,2,5,23,26,87.7,97.2,105.0,0.213,0.213,0.447,42.2,56.8,7.6,8.3,0.415,12.7,14.0,0.149,0.532,20.6,77.5,0.244,2007,-10,-3,16,-0.119,1,2,0.033,-5,-4,-0.09200000000000008,-2,-14,-7,6,0,-8,1
1,2,2006-11-03,1,TOR,MIL,1,109,92,47,88,0.534,9,21,0.429,6,10,0.6,13,44,27,7,8,15,15,38,86,0.442,5,20,0.25,11,14,0.786,11,38,22,7,3,15,20,117.3,99.0,92.9,0.114,0.239,0.59,53.7,57.4,7.5,12.1,0.585,14.0,32.5,0.068,0.471,14.0,73.8,0.128,2007,17,9,2,0.09200000000000003,4,1,0.179,-5,-4,-0.18600000000000005,2,6,5,0,5,0,-5
2,3,2006-11-05,1,TOR,SAS,2,94,103,32,76,0.421,5,13,0.385,25,30,0.833,10,39,11,8,1,14,20,39,78,0.5,7,19,0.368,18,25,0.72,9,41,21,5,2,14,22,102.8,112.6,91.5,0.395,0.171,0.527,48.8,34.4,8.7,1.7,0.454,13.6,23.8,0.329,0.545,13.6,76.3,0.231,2007,-9,-7,-2,-0.07900000000000001,-2,-6,0.017000000000000015,7,5,0.11299999999999999,1,-2,-10,3,-1,0,-2
3,4,2006-11-08,1,TOR,PHI,1,106,104,38,93,0.409,7,19,0.368,23,29,0.793,15,45,19,8,5,10,21,43,87,0.494,3,12,0.25,15,20,0.75,13,53,22,6,12,14,23,109.7,107.6,96.7,0.312,0.204,0.501,45.9,50.0,8.3,6.7,0.446,8.6,27.3,0.247,0.511,12.8,69.8,0.172,2007,2,-5,6,-0.08500000000000002,4,7,0.118,8,9,0.04300000000000004,2,-8,-3,2,-7,-4,-2
4,5,2006-11-10,1,TOR,ATL,2,102,111,41,88,0.466,9,19,0.474,11,16,0.688,10,40,27,4,4,15,25,41,82,0.5,8,25,0.32,21,28,0.75,10,49,17,5,6,14,20,104.4,113.6,97.7,0.182,0.216,0.537,44.9,65.9,4.1,7.0,0.517,13.6,20.4,0.125,0.549,12.9,75.0,0.256,2007,-9,0,6,-0.033999999999999975,1,-6,0.15399999999999997,-10,-12,-0.062000000000000055,0,-9,10,-1,-2,1,5
5,6,2006-11-12,2,TOR,SAC,2,92,107,35,84,0.417,6,24,0.25,16,19,0.842,10,35,20,6,4,18,23,37,76,0.487,6,22,0.273,27,31,0.871,10,44,21,12,1,20,18,94.8,110.2,97.1,0.226,0.286,0.498,44.3,57.1,6.2,7.4,0.452,16.3,22.7,0.19,0.526,18.2,71.4,0.355,2007,-15,-2,8,-0.07,0,2,-0.02300000000000002,-11,-12,-0.029000000000000026,0,-9,-1,-6,3,-2,5
6,7,2006-11-14,2,TOR,GSW,2,99,110,34,85,0.4,7,29,0.241,24,28,0.857,16,53,19,6,3,19,23,42,97,0.433,11,31,0.355,15,23,0.652,14,42,27,7,5,11,25,100.8,112.0,98.2,0.329,0.341,0.509,55.8,55.9,6.1,4.5,0.441,16.3,36.4,0.282,0.49,9.3,72.5,0.155,2007,-11,-8,-12,-0.032999999999999974,-4,-2,-0.11399999999999999,9,5,0.20499999999999996,2,11,-8,-1,-2,8,-2
7,8,2006-11-17,2,TOR,LAL,2,100,107,38,83,0.458,3,19,0.158,21,28,0.75,9,36,26,10,3,13,28,40,73,0.548,3,11,0.273,24,34,0.706,8,43,24,5,2,18,19,103.2,110.4,96.9,0.337,0.229,0.525,45.6,68.4,10.3,4.8,0.476,12.0,20.5,0.253,0.568,17.0,77.1,0.329,2007,-7,-2,10,-0.09000000000000002,0,8,-0.11500000000000002,-3,-6,0.04400000000000004,1,-7,2,5,1,-5,9
8,9,2006-11-18,2,TOR,DEN,2,109,117,42,91,0.462,6,24,0.25,19,27,0.704,10,37,32,11,3,8,23,41,91,0.451,11,27,0.407,24,29,0.828,18,58,24,6,4,20,24,108.7,116.7,100.3,0.297,0.264,0.53,38.9,76.2,11.0,4.7,0.495,7.2,20.0,0.209,0.511,16.2,60.0,0.264,2007,-8,1,0,0.01100000000000001,-5,-3,-0.15699999999999997,-5,-2,-0.124,-8,-21,8,5,-1,-12,-1
9,10,2006-11-20,2,TOR,UTA,2,96,101,31,74,0.419,7,19,0.368,27,37,0.73,8,36,15,8,7,13,22,38,81,0.469,5,13,0.385,20,31,0.645,15,51,17,7,4,17,25,102.2,107.6,93.9,0.5,0.257,0.532,41.4,48.4,8.5,10.3,0.466,12.6,18.2,0.365,0.5,15.2,65.1,0.247,2007,-5,-7,-7,-0.04999999999999999,2,6,-0.017000000000000015,7,6,0.08499999999999996,-7,-15,-2,1,3,-4,-3
