,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1997-10-31,2,DAL,VAN,1,90,88,32,74,0.432,1,11,0.091,25,32,0.781,10,37,18,5,8,16,21,36,89,0.404,2,13,0.154,14,20,0.7,24,44,25,7,4,16,27,103.4,101.1,87.1,0.432,0.149,0.511,45.7,56.3,5.7,10.5,0.439,15.4,33.3,0.338,0.416,14.1,52.9,0.157,1998,2,-4,-15,0.02799999999999997,-1,-2,-0.063,11,12,0.08100000000000007,-14,-7,-7,-2,4,0,-6
1,2,1997-11-01,2,DAL,SEA,1,89,81,32,73,0.438,0,10,0.0,25,33,0.758,17,50,17,6,5,15,20,31,85,0.365,5,12,0.417,14,17,0.824,13,37,21,9,8,10,26,105.6,96.2,84.2,0.452,0.137,0.508,57.5,53.1,7.1,6.8,0.438,14.6,41.5,0.342,0.394,9.8,71.7,0.165,1998,8,1,-12,0.07300000000000001,-5,-2,-0.417,11,16,-0.06599999999999995,4,13,-4,-3,-3,5,-6
2,3,1997-11-04,1,DAL,VAN,1,92,87,37,88,0.42,5,15,0.333,13,20,0.65,16,54,22,5,9,10,22,37,91,0.407,1,12,0.083,12,19,0.632,16,47,21,6,5,10,21,102.8,97.3,89.5,0.227,0.17,0.475,53.5,59.5,5.6,11.4,0.449,9.4,34.0,0.148,0.412,9.1,70.4,0.132,1998,5,0,-3,0.013000000000000012,4,3,0.25,1,1,0.018000000000000016,0,7,1,-1,4,0,1
3,4,1997-11-05,2,DAL,CHH,2,103,110,37,79,0.468,5,9,0.556,24,26,0.923,12,32,17,3,2,10,24,41,80,0.513,5,9,0.556,23,29,0.793,14,39,32,4,3,9,21,122.4,130.8,84.1,0.329,0.114,0.569,45.1,45.9,3.6,2.8,0.5,10.0,32.4,0.304,0.544,8.8,58.8,0.288,1998,-7,-4,-1,-0.044999999999999984,0,0,0.0,1,-3,0.13,-2,-7,-15,-1,-1,1,3
4,5,1997-11-08,1,DAL,POR,2,94,101,35,81,0.432,9,17,0.529,15,24,0.625,11,42,19,9,9,9,23,34,81,0.42,6,14,0.429,27,31,0.871,15,54,16,8,5,14,20,104.6,112.4,89.9,0.296,0.21,0.513,43.8,54.3,10.0,13.4,0.488,8.9,22.0,0.185,0.457,12.9,67.4,0.333,1998,-7,1,0,0.01200000000000001,3,3,0.10000000000000003,-12,-7,-0.246,-4,-12,3,1,4,-5,3
5,6,1997-11-11,1,DAL,LAL,2,96,118,38,86,0.442,10,19,0.526,10,16,0.625,12,40,23,9,4,22,31,46,80,0.575,7,15,0.467,19,31,0.613,10,41,29,12,9,17,22,96.1,118.1,99.9,0.186,0.221,0.516,49.4,60.5,9.0,6.2,0.5,19.1,27.9,0.116,0.619,15.4,73.7,0.238,1998,-22,-8,6,-0.13299999999999995,3,4,0.059,-9,-15,0.01200000000000001,2,-1,-6,-3,-5,5,9
6,7,1997-11-13,1,DAL,PHI,2,98,99,42,86,0.488,5,14,0.357,9,16,0.563,12,36,25,10,2,12,22,37,68,0.544,6,11,0.545,19,27,0.704,8,39,21,9,3,17,17,109.6,110.8,89.4,0.186,0.163,0.527,48.0,59.5,11.2,3.5,0.517,11.4,27.9,0.105,0.588,17.5,75.0,0.279,1998,-1,5,18,-0.05600000000000005,-1,3,-0.18800000000000006,-10,-11,-0.14100000000000001,4,-3,4,1,-1,-5,5
7,8,1997-11-15,1,DAL,UTA,2,77,85,29,75,0.387,7,20,0.35,12,19,0.632,12,39,19,4,5,16,15,36,78,0.462,2,6,0.333,11,14,0.786,12,41,24,10,2,15,21,91.1,100.6,84.5,0.253,0.267,0.462,48.8,65.5,4.7,6.9,0.433,16.1,29.3,0.16,0.474,15.1,69.2,0.141,1998,-8,-7,-3,-0.07500000000000001,5,14,0.01699999999999996,1,5,-0.15400000000000003,0,-2,-5,-6,3,1,-6
8,9,1997-11-17,2,DAL,POR,2,75,120,28,76,0.368,3,15,0.2,16,25,0.64,7,30,14,6,2,14,16,50,92,0.543,7,14,0.5,13,21,0.619,18,59,36,13,6,11,18,81.4,130.3,92.1,0.329,0.197,0.431,33.7,50.0,6.5,2.6,0.388,13.9,14.6,0.211,0.582,9.8,56.1,0.141,1998,-45,-22,-16,-0.17500000000000004,-4,1,-0.3,3,4,0.02100000000000002,-11,-29,-22,-7,-4,3,-2
9,10,1997-11-18,2,DAL,SAC,2,95,102,37,86,0.43,7,19,0.368,14,16,0.875,14,37,20,10,4,15,18,45,92,0.489,2,4,0.5,10,19,0.526,20,44,23,9,5,12,19,107.8,115.7,88.1,0.186,0.221,0.511,45.7,54.1,11.3,4.5,0.471,13.9,36.8,0.163,0.5,10.7,53.5,0.109,1998,-7,-8,-6,-0.059,5,15,-0.132,4,-3,0.349,-6,-7,-3,1,-1,3,-1
10,11,1997-11-20,1,DAL,GSW,2,97,101,37,96,0.385,12,27,0.444,11,18,0.611,15,42,23,11,7,13,23,38,91,0.418,3,12,0.25,22,28,0.786,22,66,17,6,5,21,26,98.0,102.1,89.6,0.188,0.281,0.467,38.9,62.2,11.1,8.9,0.448,11.1,25.4,0.115,0.434,16.9,55.1,0.242,1998,-4,-1,5,-0.032999999999999974,9,15,0.194,-11,-10,-0.17500000000000004,-7,-24,6,5,2,-8,-3
11,12,1997-11-22,1,DAL,MIL,2,62,83,24,76,0.316,2,6,0.333,12,15,0.8,9,40,13,7,12,17,16,38,85,0.447,0,6,0.0,7,15,0.467,13,56,19,13,7,17,15,67.9,91.0,91.3,0.197,0.079,0.375,41.7,54.2,7.7,15.2,0.329,17.1,17.3,0.158,0.447,15.7,70.5,0.082,1998,-21,-14,-9,-0.131,2,0,0.333,5,0,0.333,-4,-16,-6,-6,5,0,1
