,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
11,Toronto Raptors*,82,243.4,36.7,82.0,0.447,4.6,12.7,0.363,32.1,69.3,0.463,17.4,23.0,0.754,11.3,30.6,41.9,20.7,6.8,5.4,14.1,21.9,95.4,29.9,47.0,35.0,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,2001
12,Minnesota Timberwolves*,82,241.8,36.3,80.3,0.452,4.3,12.1,0.351,32.0,68.2,0.47,19.1,26.4,0.724,11.8,30.5,42.3,22.4,7.1,4.4,15.2,20.2,96.0,27.4,47.0,35.0,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,2001
13,Charlotte Hornets*,82,242.4,33.7,79.3,0.426,4.7,13.2,0.36,29.0,66.1,0.439,17.6,23.3,0.756,10.9,29.7,40.6,21.3,7.5,4.6,14.7,21.6,89.8,28.2,46.0,36.0,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,2001
14,Houston Rockets,82,241.8,36.8,82.1,0.449,4.4,12.4,0.354,32.5,69.7,0.465,16.9,22.7,0.744,12.0,29.5,41.6,21.2,7.4,4.9,13.3,21.6,94.9,26.7,45.0,37.0,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,2001
15,Seattle SuperSonics,82,241.5,37.5,82.7,0.453,5.7,16.5,0.349,31.8,66.2,0.48,16.5,22.2,0.742,12.8,29.6,42.4,23.9,7.9,6.2,15.0,22.1,97.3,27.9,44.0,38.0,0.02,0.52,0.55,105.6,105.6,0.0,91.6,0.299,0.176,0.53,2001
16,Orlando Magic*,82,243.4,34.5,79.3,0.435,4.5,12.9,0.346,30.0,66.3,0.453,23.0,31.3,0.735,12.9,31.8,44.8,21.9,8.5,5.4,17.2,23.7,96.5,26.0,43.0,39.0,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,2001
17,Indiana Pacers*,82,243.7,34.5,81.5,0.423,4.6,13.7,0.336,29.9,67.8,0.441,19.2,25.3,0.758,12.7,30.4,43.1,20.7,7.2,4.7,13.6,23.0,92.8,27.7,41.0,41.0,-0.2,-0.57,-0.77,102.0,102.2,-0.2,89.4,0.312,0.18,0.519,2001
18,Denver Nuggets,82,241.2,37.6,84.3,0.446,5.1,14.2,0.356,32.5,70.1,0.464,18.8,25.0,0.753,12.3,32.2,44.6,24.9,7.2,6.1,13.1,21.4,99.0,27.9,40.0,42.0,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,2001
19,Boston Celtics,82,241.8,35.8,78.0,0.459,5.2,14.3,0.368,30.5,63.7,0.48,19.9,26.6,0.75,10.8,32.3,43.1,23.0,7.9,5.4,17.1,23.2,96.8,25.9,36.0,46.0,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.338,0.252,0.521,2001
20,Detroit Pistons,82,242.1,36.3,83.5,0.434,5.2,15.0,0.348,31.1,68.5,0.453,19.5,26.5,0.736,12.3,32.6,44.9,22.7,8.2,4.8,15.5,25.1,97.3,27.1,32.0,50.0,-1.7,-0.39,-2.08,100.0,101.8,-1.8,94.7,0.325,0.162,0.498,2001
21,Los Angeles Clippers,82,244.3,36.5,82.9,0.44,4.3,13.1,0.329,32.2,69.8,0.461,18.0,24.2,0.743,12.7,29.7,42.5,21.8,7.8,5.0,12.7,21.9,95.3,24.3,31.0,51.0,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,2001
22,Cleveland Cavaliers,82,241.8,35.7,80.3,0.445,5.1,14.1,0.365,30.5,66.2,0.462,19.9,25.9,0.768,12.1,29.3,41.3,22.9,8.5,6.6,15.0,22.1,96.5,26.9,30.0,52.0,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,2001
23,New Jersey Nets,82,240.6,35.8,78.7,0.455,5.2,14.5,0.36,30.6,64.2,0.477,20.3,27.2,0.746,12.2,32.0,44.2,22.4,7.5,6.4,15.9,22.0,97.1,27.5,26.0,56.0,-5.05,-0.25,-5.3,100.0,105.5,-5.5,91.8,0.328,0.165,0.504,2001
24,Atlanta Hawks,82,240.6,35.6,80.6,0.442,4.8,13.2,0.367,30.8,67.4,0.457,20.1,26.3,0.765,12.5,30.9,43.5,21.2,8.5,6.3,14.8,20.7,96.2,26.1,25.0,57.0,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,2001
25,Vancouver Grizzlies,82,241.2,38.3,82.8,0.463,4.7,13.1,0.362,33.6,69.7,0.482,16.1,21.9,0.732,12.8,30.9,43.7,23.6,8.7,5.8,14.8,21.6,97.5,26.2,23.0,59.0,-5.73,0.79,-4.94,99.6,105.8,-6.2,91.7,0.289,0.145,0.51,2001
26,Washington Wizards,82,240.0,37.8,80.4,0.47,5.3,13.3,0.396,32.5,67.1,0.485,19.0,25.5,0.747,11.4,29.4,40.7,23.2,8.4,6.2,15.0,24.1,99.9,27.0,19.0,63.0,-6.67,-0.08,-6.75,100.6,107.8,-7.2,92.7,0.348,0.131,0.514,2001
27,Golden State Warriors,82,241.2,38.8,82.2,0.472,5.4,14.1,0.379,33.4,68.1,0.491,18.6,24.5,0.76,12.7,32.8,45.5,24.9,8.8,6.0,16.4,21.5,101.5,26.6,17.0,65.0,-9.05,0.94,-8.11,97.8,107.4,-9.6,94.1,0.282,0.134,0.47,2001
28,Chicago Bulls,82,242.1,36.4,77.2,0.472,4.2,11.9,0.356,32.2,65.3,0.493,19.6,26.9,0.73,11.7,31.1,42.8,23.6,7.7,5.2,14.8,21.4,96.7,23.2,15.0,67.0,-9.1,0.01,-9.09,97.2,107.3,-10.1,89.3,0.298,0.148,0.495,2001
29,League Average 2001,82,242.0,35.7,80.6,0.443,4.8,13.7,0.354,30.8,66.9,0.461,18.6,24.9,0.748,12.0,30.5,42.5,21.8,7.8,5.3,15.0,22.3,94.8,27.8,,,0.0,0.0,0.0,103.0,103.0,,91.3,0.309,0.17,0.518,2001
