,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
11,Toronto Raptors,75,242.3,40.6,91.3,0.445,11.9,34.0,0.35,28.7,57.2,0.501,16.1,21.3,0.755,13.5,31.9,45.4,22.0,8.9,4.7,12.4,19.8,109.1,24.7,43.0,32.0,2.01,0.14,2.15,112.8,110.7,2.1,95.8,0.233,0.373,0.542,2022
12,Minnesota Timberwolves,76,241.3,41.5,91.0,0.456,14.7,41.4,0.356,26.8,49.6,0.539,17.7,22.8,0.777,11.3,33.3,44.6,25.5,8.7,5.6,14.3,21.7,115.4,24.2,43.0,33.0,3.18,-0.02,3.16,114.1,110.9,3.2,100.6,0.25,0.454,0.571,2022
13,Cleveland Cavaliers,75,240.7,39.5,84.6,0.467,11.5,32.8,0.35,28.0,51.8,0.541,16.7,21.9,0.761,10.3,34.1,44.4,25.2,7.1,4.2,14.6,17.2,107.2,24.7,42.0,33.0,2.53,-0.16,2.37,111.3,108.6,2.7,96.1,0.259,0.388,0.568,2022
14,Brooklyn Nets,76,240.7,41.8,88.2,0.474,11.3,31.5,0.357,30.6,56.7,0.54,17.5,21.8,0.802,10.3,33.8,44.1,25.2,7.1,5.4,14.0,20.1,112.4,29.2,40.0,36.0,0.37,0.08,0.45,113.3,113.0,0.3,98.9,0.247,0.357,0.575,2022
15,Charlotte Hornets,76,242.6,42.4,91.7,0.463,13.9,38.4,0.363,28.5,53.3,0.535,15.9,21.6,0.737,11.0,33.9,44.9,27.6,8.6,4.9,13.2,19.9,114.7,25.5,39.0,37.0,0.33,0.12,0.45,113.5,113.2,0.3,100.0,0.236,0.419,0.567,2022
16,Atlanta Hawks,75,240.3,41.3,88.2,0.469,12.7,34.1,0.372,28.7,54.1,0.53,17.9,22.1,0.812,10.0,33.8,43.8,24.5,7.1,4.4,12.0,18.6,113.2,26.2,38.0,37.0,0.83,0.12,0.95,115.9,115.1,0.8,97.5,0.25,0.386,0.578,2022
17,Los Angeles Clippers,76,241.0,39.6,87.3,0.454,12.3,33.8,0.365,27.3,53.5,0.51,15.3,19.4,0.79,9.1,34.7,43.8,23.6,7.4,4.9,13.8,18.6,106.8,27.5,37.0,39.0,-1.57,0.2,-1.37,108.7,110.3,-1.6,97.9,0.222,0.387,0.557,2022
18,New York Knicks,76,241.3,37.6,86.3,0.436,13.1,36.7,0.356,24.5,49.5,0.495,18.0,24.2,0.746,11.6,34.7,46.3,21.6,6.9,4.8,13.3,20.5,106.3,26.1,34.0,42.0,-0.42,0.17,-0.25,110.3,110.7,-0.4,95.9,0.28,0.426,0.549,2022
19,New Orleans Pelicans,75,241.0,40.1,88.0,0.456,10.7,32.3,0.333,29.3,55.7,0.527,17.9,22.7,0.788,11.8,33.7,45.5,25.0,8.1,4.1,14.1,19.9,108.8,25.6,32.0,43.0,-0.99,0.34,-0.64,111.5,112.5,-1.0,97.2,0.258,0.367,0.555,2022
20,Washington Wizards,75,242.0,40.2,85.9,0.468,10.4,30.7,0.339,29.8,55.1,0.541,17.2,21.9,0.786,9.0,34.1,43.1,24.7,6.4,5.0,13.2,18.9,108.1,26.0,32.0,43.0,-3.32,0.05,-3.27,110.7,114.1,-3.4,96.9,0.255,0.358,0.566,2022
21,San Antonio Spurs,75,241.7,43.4,93.4,0.465,11.2,31.9,0.35,32.3,61.5,0.525,14.9,19.9,0.751,11.4,34.2,45.5,28.0,7.6,5.1,12.7,18.1,113.0,24.6,31.0,44.0,-0.35,-0.1,-0.44,112.0,112.4,-0.4,100.1,0.213,0.342,0.553,2022
22,Los Angeles Lakers,75,243.7,41.7,89.0,0.468,12.2,34.9,0.349,29.5,54.1,0.545,16.0,22.0,0.728,9.7,34.4,44.1,24.1,7.7,5.3,14.6,20.2,111.5,30.4,31.0,44.0,-2.93,-0.19,-3.13,110.0,112.9,-2.9,99.9,0.247,0.392,0.565,2022
23,Sacramento Kings,76,241.6,40.6,88.5,0.459,11.6,33.6,0.345,29.1,55.0,0.529,17.6,22.9,0.769,9.8,33.3,43.1,23.6,7.2,4.4,14.2,19.0,110.4,25.8,27.0,49.0,-5.41,0.3,-5.11,109.9,115.3,-5.4,99.8,0.258,0.379,0.56,2022
24,Portland Trail Blazers,75,240.7,38.9,87.5,0.444,12.8,36.9,0.347,26.1,50.7,0.515,16.9,22.2,0.76,10.7,32.9,43.5,22.8,7.9,4.5,14.2,20.8,107.4,25.9,27.0,48.0,-7.47,0.34,-7.13,108.8,116.4,-7.6,98.4,0.254,0.421,0.552,2022
25,Indiana Pacers,76,242.6,41.2,89.3,0.462,12.0,35.2,0.342,29.2,54.1,0.54,16.2,21.2,0.763,11.2,33.1,44.2,25.1,6.9,5.6,14.5,20.3,110.7,26.2,25.0,51.0,-3.14,0.12,-3.03,112.0,115.2,-3.2,97.8,0.238,0.394,0.561,2022
26,Oklahoma City Thunder,75,241.7,38.2,89.3,0.428,12.1,37.6,0.321,26.2,51.7,0.506,15.2,19.9,0.765,10.3,35.4,45.7,22.1,7.7,4.6,13.9,18.3,103.8,22.4,22.0,53.0,-7.43,0.3,-7.13,104.6,112.0,-7.4,98.5,0.223,0.421,0.529,2022
27,Houston Rockets,76,241.0,39.1,86.0,0.455,13.4,38.5,0.349,25.7,47.5,0.54,17.5,24.5,0.714,9.4,32.6,42.0,23.5,7.3,4.7,16.6,20.4,109.2,24.3,20.0,56.0,-8.54,0.33,-8.21,107.9,116.3,-8.4,100.8,0.285,0.447,0.564,2022
28,Detroit Pistons,76,241.3,38.1,88.7,0.43,11.1,34.2,0.326,27.0,54.4,0.496,17.1,21.9,0.781,11.1,32.1,43.1,23.1,7.7,4.8,14.3,22.1,104.5,23.6,20.0,56.0,-7.82,0.37,-7.45,105.7,113.6,-7.9,98.4,0.248,0.386,0.532,2022
29,Orlando Magic,76,241.3,38.2,88.2,0.434,12.0,36.4,0.329,26.2,51.8,0.507,15.7,19.9,0.789,9.2,35.2,44.3,23.6,6.8,4.5,14.6,19.8,104.1,23.3,20.0,56.0,-7.74,0.25,-7.49,104.3,112.1,-7.8,99.2,0.226,0.413,0.537,2022
30,League Average 2022,76,241.4,40.5,88.1,0.46,12.4,35.2,0.352,28.1,53.0,0.531,16.8,21.7,0.774,10.4,34.2,44.6,24.5,7.6,4.7,13.8,19.6,110.2,26.3,,,0.0,0.0,0.0,111.6,111.6,,98.1,0.247,0.399,0.564,2022
