,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
14,New Jersey Nets*,82,241.2,41.7,87.5,0.477,2.0,6.2,0.317,39.8,81.3,0.489,21.6,28.3,0.766,14.8,28.7,43.5,21.8,9.8,5.9,16.4,21.0,107.1,25.6,40.0,42.0,-1.7,0.15,-1.54,107.0,108.7,-1.7,98.0,0.265,0.088,0.51,1992
15,Indiana Pacers*,82,243.4,41.8,89.2,0.468,2.6,7.8,0.338,39.1,81.4,0.481,24.1,32.0,0.752,15.1,28.4,43.5,26.4,10.0,4.7,15.2,24.2,110.3,26.4,40.0,42.0,1.89,-0.04,1.85,111.7,109.9,1.8,99.0,0.334,0.133,0.566,1992
16,Atlanta Hawks,82,242.7,43.0,89.5,0.48,3.1,8.9,0.343,39.9,80.6,0.495,18.7,24.5,0.766,14.1,31.0,45.2,26.4,8.7,4.8,15.3,21.1,107.7,27.2,38.0,44.0,-1.5,0.35,-1.15,107.3,108.9,-1.6,97.8,0.277,0.09,0.519,1992
17,Miami Heat*,82,241.8,43.0,87.3,0.493,2.6,7.4,0.347,40.5,79.9,0.507,20.5,27.3,0.752,13.8,29.5,43.3,25.2,8.9,5.5,16.0,24.0,109.2,24.4,38.0,44.0,-4.21,0.27,-3.94,106.7,110.9,-4.2,97.7,0.33,0.106,0.532,1992
18,Philadelphia 76ers,82,240.9,42.1,87.1,0.483,2.3,7.5,0.307,39.8,79.6,0.499,16.8,21.6,0.776,14.3,28.8,43.1,27.1,8.4,5.5,14.4,21.5,103.2,27.6,35.0,47.0,-1.27,-0.07,-1.34,108.3,109.7,-1.4,93.7,0.335,0.101,0.539,1992
19,Milwaukee Bucks,82,242.4,42.0,84.3,0.498,2.7,7.4,0.367,39.3,76.9,0.511,20.0,26.8,0.746,14.3,28.3,42.5,25.8,8.9,5.8,17.3,21.7,106.7,30.2,31.0,51.0,-1.71,0.26,-1.46,108.8,110.6,-1.8,95.5,0.292,0.139,0.529,1992
20,Charlotte Hornets,82,241.5,45.3,91.4,0.496,2.5,7.7,0.324,42.8,83.7,0.512,20.3,27.3,0.741,15.3,31.5,46.8,28.9,7.6,6.4,17.0,21.3,113.4,25.2,31.0,51.0,-3.9,0.33,-3.57,107.1,110.9,-3.8,101.7,0.286,0.049,0.527,1992
21,Sacramento Kings,82,241.8,43.4,90.5,0.479,2.5,7.5,0.331,40.9,83.0,0.493,21.1,28.0,0.752,16.0,32.2,48.2,26.0,10.0,6.5,16.5,22.1,110.3,25.1,29.0,53.0,-6.06,0.44,-5.63,103.9,109.9,-6.0,99.6,0.301,0.094,0.525,1992
22,Washington Bullets,82,242.1,41.8,87.5,0.478,2.6,7.3,0.353,39.3,80.2,0.49,20.6,27.3,0.753,14.6,32.1,46.7,23.2,8.7,5.5,16.2,20.6,106.8,26.1,25.0,57.0,-4.46,0.11,-4.35,103.9,108.4,-4.5,97.7,0.268,0.074,0.514,1992
23,Denver Nuggets,82,241.2,40.8,85.0,0.48,2.3,6.5,0.35,38.5,78.5,0.491,23.7,30.6,0.773,13.5,30.9,44.4,22.1,9.5,7.2,17.0,21.8,107.6,25.7,24.0,58.0,-7.87,0.28,-7.59,100.7,108.6,-7.9,98.6,0.28,0.057,0.493,1992
24,Dallas Mavericks,82,240.9,40.4,86.0,0.47,2.2,7.3,0.306,38.2,78.7,0.485,22.2,28.9,0.77,14.1,32.1,46.2,23.6,8.8,5.6,12.9,21.2,105.3,28.2,22.0,60.0,-7.65,0.18,-7.47,103.0,111.1,-8.1,94.4,0.281,0.112,0.501,1992
25,Orlando Magic,82,240.3,41.8,85.9,0.486,2.6,7.4,0.353,39.2,78.5,0.499,22.3,29.7,0.751,13.5,29.8,43.3,25.5,9.6,6.5,15.5,23.1,108.5,26.6,21.0,61.0,-6.91,0.4,-6.52,103.5,110.5,-7.0,98.0,0.319,0.086,0.514,1992
26,Minnesota Timberwolves,82,241.5,42.1,86.8,0.485,2.1,5.9,0.354,40.0,80.9,0.495,21.2,28.5,0.744,16.0,30.9,46.9,25.5,8.0,7.0,14.8,20.4,107.5,26.4,15.0,67.0,-7.05,0.2,-6.85,105.0,112.4,-7.4,95.1,0.253,0.054,0.505,1992
27,League Average 1992,82,241.8,41.3,87.3,0.472,2.5,7.6,0.331,38.7,79.7,0.486,20.2,26.7,0.759,14.4,29.3,43.7,24.5,8.6,5.5,15.6,22.2,105.3,27.2,,,0.0,0.0,0.0,108.2,108.2,,96.6,0.305,0.087,0.531,1992
