,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
19,Boston Celtics,82,240.6,36.1,76.9,0.47,4.4,12.1,0.361,31.7,64.7,0.49,23.5,31.3,0.753,10.5,30.9,41.4,21.9,7.8,5.8,17.0,23.5,100.1,25.4,35.0,47.0,-0.76,-0.24,-1.0,104.8,105.6,-0.8,94.6,0.316,0.183,0.52,2000
20,Houston Rockets,82,241.8,39.3,86.3,0.456,4.3,12.1,0.354,35.1,74.2,0.473,17.4,22.3,0.779,12.5,29.9,42.4,22.7,9.0,5.3,13.7,22.4,100.3,26.3,34.0,48.0,-0.87,0.3,-0.57,104.8,105.7,-0.9,94.2,0.322,0.244,0.536,2000
21,Cleveland Cavaliers,82,242.1,36.4,82.1,0.443,5.1,15.0,0.342,31.3,67.2,0.465,22.6,29.1,0.776,12.4,31.5,43.9,23.7,8.0,6.1,16.9,25.1,100.5,27.2,32.0,50.0,-3.5,-0.14,-3.64,100.4,104.0,-3.6,95.7,0.327,0.136,0.516,2000
22,New Jersey Nets,82,241.8,38.1,82.2,0.464,4.5,12.4,0.363,33.6,69.9,0.481,18.3,24.5,0.747,13.8,32.4,46.2,22.8,6.9,5.7,16.7,22.8,99.0,27.3,31.0,51.0,-1.04,-0.15,-1.18,105.1,106.3,-1.2,92.5,0.297,0.2,0.517,2000
23,Washington Wizards,82,241.5,36.6,79.8,0.459,4.8,12.8,0.371,31.9,67.0,0.476,21.8,29.3,0.744,11.7,29.5,41.2,21.9,8.4,6.1,14.9,24.0,99.9,28.0,29.0,53.0,-3.28,-0.19,-3.47,103.5,107.0,-3.5,92.7,0.315,0.133,0.521,2000
24,Atlanta Hawks,82,241.8,39.2,86.1,0.455,4.5,12.4,0.367,34.6,73.7,0.469,16.8,21.9,0.769,12.8,30.2,43.0,23.0,8.0,4.9,12.2,22.3,99.7,27.6,28.0,54.0,-5.38,-0.04,-5.41,102.0,107.9,-5.9,91.7,0.292,0.12,0.503,2000
25,Vancouver Grizzlies,82,242.1,38.2,80.6,0.474,4.4,13.2,0.333,33.8,67.4,0.502,18.7,24.3,0.769,11.8,28.5,40.3,23.6,8.8,6.3,15.0,23.3,99.5,25.3,22.0,60.0,-5.62,0.52,-5.1,102.3,108.5,-6.2,91.0,0.32,0.139,0.524,2000
26,Golden State Warriors,82,240.9,38.6,82.6,0.467,5.2,14.2,0.367,33.4,68.5,0.488,21.4,28.4,0.754,13.3,32.8,46.1,24.8,8.4,6.0,16.3,23.0,103.8,26.9,19.0,63.0,-8.27,0.64,-7.63,99.8,108.4,-8.6,95.4,0.301,0.15,0.484,2000
27,Chicago Bulls,82,241.5,35.6,78.0,0.456,4.4,12.8,0.341,31.2,65.2,0.478,18.7,25.2,0.741,12.2,29.5,41.7,23.2,10.4,5.6,15.2,24.0,94.2,26.0,17.0,65.0,-9.4,0.17,-9.23,94.2,104.6,-10.4,89.4,0.338,0.167,0.49,2000
28,Los Angeles Clippers,82,240.3,40.0,83.9,0.477,5.1,13.1,0.387,34.9,70.8,0.494,18.4,24.9,0.741,12.7,32.9,45.6,24.1,7.6,4.6,14.3,21.1,103.5,24.2,15.0,67.0,-11.52,0.8,-10.73,97.8,110.1,-12.3,93.9,0.27,0.188,0.499,2000
29,League Average 2000,82,241.5,36.8,82.1,0.449,4.8,13.7,0.353,32.0,68.4,0.468,19.0,25.3,0.75,12.4,30.5,42.9,22.3,7.9,5.2,15.5,23.3,97.5,27.8,,,0.0,0.0,0.0,104.1,104.1,,93.1,0.308,0.167,0.523,2000
