,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2022-10-19,1,UTA,DEN,1,123,102,42,83,0.506,16,38,0.421,23,31,0.742,11,43,27,10,1,19,21,40,83,0.482,5,22,0.227,17,18,0.944,10,35,21,10,3,21,23,122.2,101.4,100.6,0.373,0.458,0.636,55.1,64.3,9.9,1.6,0.602,16.4,30.6,0.277,0.512,18.8,76.2,0.205,2023,21,2,0,0.02400000000000002,11,16,0.19399999999999998,6,13,-0.20199999999999996,1,8,6,0,-2,-2,-2
1,2,2022-10-21,2,UTA,MIN,1,132,126,49,111,0.441,20,50,0.4,14,21,0.667,19,54,39,11,8,13,23,49,107,0.458,11,33,0.333,17,23,0.739,21,60,20,5,7,20,22,118.1,112.7,101.3,0.189,0.45,0.549,47.4,79.6,9.8,10.8,0.532,9.8,32.8,0.126,0.509,14.6,62.5,0.159,2023,6,0,4,-0.017000000000000015,9,17,0.067,-3,-2,-0.07199999999999995,-2,-6,19,6,1,-7,1
2,3,2022-10-23,2,UTA,NOP,1,122,121,43,98,0.439,13,38,0.342,23,28,0.821,15,44,29,13,6,16,20,48,102,0.471,8,27,0.296,17,22,0.773,14,45,30,8,6,17,22,113.5,112.6,97.4,0.286,0.388,0.553,49.4,67.4,12.1,8.0,0.505,12.7,32.6,0.235,0.51,13.2,67.4,0.167,2023,1,-5,-4,-0.03199999999999997,5,11,0.04600000000000004,6,6,0.04799999999999993,1,-1,-1,5,0,-1,-2
3,4,2022-10-24,2,UTA,HOU,2,108,114,44,93,0.473,11,32,0.344,9,16,0.563,18,49,23,8,10,20,27,38,90,0.422,11,35,0.314,27,32,0.844,17,47,17,7,7,15,20,109.2,115.2,98.9,0.172,0.344,0.54,51.0,52.3,8.1,18.2,0.532,16.7,37.5,0.097,0.483,12.6,64.6,0.3,2023,-6,6,3,0.05099999999999999,0,-3,0.02999999999999997,-18,-16,-0.281,1,2,6,1,3,5,7
4,5,2022-10-26,1,UTA,HOU,1,109,101,38,90,0.422,13,45,0.289,20,30,0.667,11,53,28,11,5,15,28,36,94,0.383,11,40,0.275,18,24,0.75,14,49,19,7,2,19,30,103.4,95.8,105.4,0.333,0.5,0.528,52.0,73.7,10.4,9.3,0.494,12.7,23.9,0.222,0.441,15.4,75.0,0.191,2023,8,2,-4,0.03899999999999998,2,5,0.013999999999999957,2,6,-0.08299999999999996,-3,4,9,4,3,-4,-2
5,6,2022-10-28,2,UTA,DEN,2,101,117,38,91,0.418,10,39,0.256,15,19,0.789,8,38,24,7,8,9,30,39,85,0.459,17,37,0.459,22,34,0.647,17,58,18,2,4,12,18,105.7,122.4,95.6,0.209,0.429,0.508,39.6,63.2,7.3,16.7,0.473,8.3,16.3,0.165,0.559,10.7,63.8,0.259,2023,-16,-1,6,-0.041000000000000036,-7,2,-0.203,-7,-15,0.14200000000000002,-9,-20,6,5,4,-3,12
6,7,2022-10-29,1,UTA,MEM,1,124,123,45,87,0.517,19,44,0.432,15,20,0.75,10,34,30,8,6,19,17,50,88,0.568,12,27,0.444,11,15,0.733,10,40,24,11,5,20,26,121.1,120.1,102.4,0.23,0.506,0.647,45.9,66.7,7.8,9.8,0.626,16.6,25.0,0.172,0.636,17.5,70.6,0.125,2023,1,-5,-1,-0.050999999999999934,7,17,-0.01200000000000001,4,5,0.017000000000000015,0,-6,6,-3,1,-1,-9
7,8,2022-10-31,1,UTA,MEM,1,121,105,42,89,0.472,19,47,0.404,18,22,0.818,11,48,26,10,6,15,30,38,92,0.413,6,26,0.231,23,42,0.548,18,52,14,8,4,16,17,117.2,101.7,103.2,0.247,0.528,0.613,48.0,61.9,9.7,9.1,0.579,13.2,24.4,0.202,0.446,12.7,67.3,0.25,2023,16,4,-3,0.059,13,21,0.17300000000000001,-5,-20,0.2699999999999999,-7,-4,12,2,2,-1,13
8,9,2022-11-02,2,UTA,DAL,2,100,103,39,84,0.464,10,30,0.333,12,14,0.857,12,40,28,6,1,16,17,42,84,0.5,11,38,0.289,8,15,0.533,7,37,20,9,4,11,14,108.8,112.0,91.9,0.167,0.357,0.555,51.9,71.8,6.5,2.2,0.524,15.1,28.6,0.143,0.565,10.8,80.0,0.095,2023,-3,-3,0,-0.035999999999999976,-1,-8,0.04400000000000004,4,-1,0.32399999999999995,5,3,8,-3,-3,5,3
9,10,2022-11-04,2,UTA,LAL,1,130,116,52,103,0.505,17,40,0.425,9,10,0.9,15,48,31,8,3,8,22,40,83,0.482,11,26,0.423,25,28,0.893,9,40,22,6,6,11,17,135.0,120.5,96.3,0.097,0.388,0.605,54.5,59.6,8.3,5.3,0.587,6.9,32.6,0.087,0.548,10.3,78.6,0.301,2023,14,12,20,0.02300000000000002,6,14,0.0020000000000000018,-16,-18,0.007000000000000006,6,8,9,2,-3,-3,5
