,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1982-10-29,1,IND,WSB,1,93,90,41,89,0.461,0,1,0.0,11,13,0.846,16.0,49,31,8,4,23,28,37,78,0.474,0,1,0.0,16,25,0.64,,37,20,12,3,19,21,,,,0.146,0.011,0.491,57.0,75.6,,5.2,0.461,19.5,,0.124,0.474,17.6,,0.205,1983,3,4,11,-0.012999999999999956,0,0,0.0,-5,-12,0.20599999999999996,,12,11,-4,1,4,7
1,2,1982-10-31,1,IND,DET,2,115,118,49,98,0.5,0,1,0.0,17,20,0.85,17.0,45,28,5,5,17,26,47,95,0.495,0,0,,24,26,0.923,16.0,47,27,5,1,18,24,110.0,112.8,104.6,0.204,0.01,0.538,48.9,57.1,4.8,5.3,0.5,13.7,35.4,0.173,0.495,14.5,63.6,0.253,1983,-3,2,3,0.0050000000000000044,0,1,,-7,-6,-0.07300000000000006,1.0,-2,1,0,4,-1,2
2,3,1982-11-03,2,IND,BOS,2,104,111,43,94,0.457,0,4,0.0,18,23,0.783,11.0,40,25,14,6,19,34,42,90,0.467,0,0,,27,34,0.794,19.0,52,28,7,5,30,27,93.8,100.1,110.9,0.245,0.043,0.499,43.5,58.1,12.6,6.7,0.457,15.4,25.0,0.191,0.467,22.2,60.4,0.3,1983,-7,1,4,-0.010000000000000009,0,4,,-9,-11,-0.01100000000000001,-8.0,-12,-3,7,1,-11,7
3,4,1982-11-06,2,IND,WSB,2,115,119,47,97,0.485,0,1,0.0,21,23,0.913,,48,26,10,1,26,30,48,101,0.475,0,0,,23,30,0.767,,51,28,12,4,25,26,,,,0.237,0.01,0.537,48.5,55.3,,1.0,0.485,19.5,,0.216,0.475,18.0,,0.228,1983,-4,-1,-4,0.010000000000000009,0,1,,-2,-7,0.14600000000000002,,-3,-2,-2,-3,1,4
4,5,1982-11-09,1,IND,SDC,1,100,95,44,98,0.449,0,1,0.0,12,15,0.8,20.0,51,19,8,8,18,20,40,92,0.435,0,1,0.0,15,19,0.789,22.0,56,13,7,2,18,21,102.5,97.4,97.6,0.153,0.01,0.478,47.7,43.2,8.2,8.8,0.449,14.7,37.0,0.122,0.435,15.2,58.5,0.163,1983,5,4,6,0.014000000000000012,0,0,0.0,-3,-4,0.01100000000000001,-2.0,-5,6,1,6,0,-1
5,6,1982-11-10,2,IND,DET,2,91,115,36,101,0.356,0,1,0.0,19,26,0.731,17.0,40,25,8,2,14,22,48,79,0.608,0,2,0.0,19,23,0.826,7.0,44,30,7,12,22,22,88.4,111.7,103.0,0.257,0.01,0.405,47.6,69.4,7.8,2.6,0.356,11.1,31.5,0.188,0.608,19.8,76.7,0.241,1983,-24,-12,22,-0.252,0,-1,0.0,0,3,-0.09499999999999997,10.0,-4,-5,1,-10,-8,0
6,7,1982-11-12,2,IND,PHI,1,117,108,48,96,0.5,1,3,0.333,20,26,0.769,,35,33,17,6,16,20,44,83,0.53,1,5,0.2,19,21,0.905,,48,32,9,7,31,21,,,,0.271,0.031,0.544,42.2,68.8,,7.7,0.505,13.0,,0.208,0.536,25.2,,0.229,1983,9,4,13,-0.030000000000000027,0,-2,0.133,1,5,-0.136,,-13,1,8,-1,-15,-1
7,8,1982-11-13,1,IND,CHI,1,119,115,50,100,0.5,0,1,0.0,19,24,0.792,16.0,51,37,15,4,24,22,45,92,0.489,6,7,0.857,19,23,0.826,14.0,44,23,10,2,28,23,103.6,100.1,114.9,0.24,0.01,0.538,53.7,74.0,13.1,4.7,0.5,17.8,34.8,0.19,0.522,21.5,71.4,0.207,1983,4,5,8,0.01100000000000001,-6,-6,-0.857,0,1,-0.03399999999999992,2.0,7,14,5,2,-4,-1
8,9,1982-11-16,2,IND,MIL,2,103,115,48,89,0.539,1,1,1.0,6,9,0.667,6.0,32,32,8,1,23,20,51,88,0.58,0,1,0.0,13,18,0.722,9.0,42,33,15,3,23,17,95.0,106.1,108.4,0.101,0.011,0.554,43.2,66.7,7.4,1.1,0.545,19.8,15.4,0.067,0.58,19.3,74.3,0.148,1983,-12,-3,1,-0.040999999999999925,1,0,1.0,-7,-9,-0.05499999999999994,-3.0,-10,-1,-7,-2,0,3
9,10,1982-11-17,1,IND,GSW,1,124,122,56,100,0.56,0,2,0.0,12,15,0.8,14.0,35,34,15,3,19,26,49,89,0.551,0,1,0.0,24,32,0.75,17.0,44,24,11,1,29,24,112.4,110.6,99.9,0.15,0.02,0.582,44.3,60.7,13.6,3.4,0.56,15.1,34.1,0.12,0.551,22.0,55.3,0.27,1983,2,7,11,0.009000000000000008,0,1,0.0,-12,-17,0.050000000000000044,-3.0,-9,10,4,2,-10,2
10,11,1982-11-19,1,IND,HOU,2,98,109,42,81,0.519,2,4,0.5,12,16,0.75,,38,23,10,3,25,23,46,84,0.548,0,2,0.0,17,21,0.81,,37,28,16,4,19,21,,,,0.198,0.049,0.557,50.7,54.8,,3.7,0.531,22.1,,0.148,0.548,16.9,,0.202,1983,-11,-4,-3,-0.029000000000000026,2,2,0.5,-5,-5,-0.06000000000000005,,1,-5,-6,-1,6,2
11,12,1982-11-21,1,IND,MIL,2,98,109,44,95,0.463,0,7,0.0,10,19,0.526,16.0,53,28,10,4,17,27,44,84,0.524,0,0,,21,29,0.724,7.0,43,30,9,6,17,21,94.0,104.5,104.3,0.2,0.074,0.474,55.2,63.6,9.6,4.8,0.463,14.1,30.8,0.105,0.524,14.9,84.1,0.25,1983,-11,0,11,-0.061,0,7,,-11,-10,-0.19799999999999995,9.0,10,-2,1,-2,0,6
12,13,1982-11-23,2,IND,NYK,1,94,90,41,94,0.436,0,0,,12,15,0.8,19.0,41,21,9,4,18,20,37,74,0.5,0,1,0.0,16,21,0.762,11.0,40,33,13,6,27,27,98.0,93.9,95.9,0.16,0.0,0.467,50.6,51.2,9.4,5.5,0.436,15.2,39.6,0.128,0.5,24.5,66.7,0.216,1983,4,4,20,-0.064,0,-1,,-4,-6,0.038000000000000034,8.0,1,-12,-4,-2,-9,-7
13,14,1982-11-24,1,IND,PHI,2,106,121,47,108,0.435,1,6,0.167,11,15,0.733,24.0,46,28,12,7,16,23,52,85,0.612,1,1,1.0,16,22,0.727,12.0,45,37,12,6,27,17,100.5,114.8,105.4,0.139,0.056,0.462,50.5,59.6,11.4,8.3,0.44,12.3,42.1,0.102,0.618,22.2,64.7,0.188,1983,-15,-5,23,-0.177,0,5,-0.833,-5,-7,0.006000000000000005,12.0,1,-9,0,1,-11,6
