,Year,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,MVP_Rank,MVP_First,MVP_Pts Won,MVP_Pts Max,MVP_Share
0,1990,Mark Acres,C,27,ORL,80,50,21.1,1.7,3.6,0.484,0.0,0.1,0.75,1.7,3.5,0.48,0.489,1.0,1.5,0.692,1.9,3.5,5.4,0.8,0.5,0.3,0.9,3.1,4.5,8.3,0.536,0.014,0.421,9.3,17.8,13.4,5.0,1.0,0.8,17.2,9.4,1.1,0.6,1.6,0.047,-3.1,-0.6,-3.7,-0.7,,,,,
1,1990,Michael Adams,PG,27,DEN,79,74,34.1,5.0,12.5,0.402,2.0,5.5,0.366,3.0,7.1,0.431,0.482,3.4,4.0,0.85,0.6,2.2,2.8,6.3,1.5,0.0,1.8,1.7,15.5,15.4,0.542,0.437,0.317,1.8,7.3,4.4,23.3,2.0,0.1,11.1,18.5,4.4,2.5,6.9,0.124,1.8,-0.1,1.8,2.6,,,,,
2,1990,Mark Aguirre,SF,30,DET,78,40,25.7,5.6,11.5,0.488,0.4,1.2,0.333,5.2,10.3,0.506,0.505,2.5,3.3,0.756,1.5,2.4,3.9,1.9,0.4,0.2,1.6,2.6,14.1,15.8,0.544,0.104,0.283,6.7,10.6,8.7,11.6,0.9,0.6,10.7,24.3,3.1,2.5,5.7,0.136,1.0,0.0,1.0,1.5,,,,,
3,1990,Danny Ainge,PG,30,SAC,75,68,36.4,6.7,15.4,0.438,1.4,3.9,0.374,5.3,11.5,0.46,0.485,3.0,3.6,0.831,0.9,3.4,4.3,6.0,1.5,0.2,2.5,3.2,17.9,16.1,0.528,0.25,0.231,2.9,10.6,6.8,25.5,2.1,0.4,12.7,23.0,2.7,2.1,4.8,0.085,1.2,-0.1,1.1,2.1,,,,,
4,1990,Mark Alarie,PF,26,WSB,82,10,23.1,4.5,9.6,0.473,0.1,0.6,0.204,4.4,9.0,0.49,0.479,1.3,1.6,0.812,1.8,2.7,4.6,1.7,0.7,0.5,1.2,2.7,10.5,14.1,0.51,0.062,0.169,8.5,12.8,10.7,10.5,1.5,1.2,10.7,20.4,1.5,1.6,3.1,0.079,-0.6,-0.7,-1.3,0.3,,,,,
5,1990,Steve Alford,PG,25,DAL,41,0,7.4,1.5,3.4,0.457,0.2,0.5,0.318,1.4,2.8,0.483,0.482,0.9,0.9,0.946,0.0,0.6,0.6,1.0,0.4,0.1,0.4,0.5,4.1,18.7,0.544,0.159,0.268,0.8,8.5,4.7,21.2,2.5,0.6,9.4,24.7,0.6,0.3,0.9,0.144,1.2,0.4,1.6,0.3,,,,,
6,1990,Randy Allen,SG,25,SAC,63,6,11.8,1.7,3.8,0.444,0.0,0.1,0.0,1.7,3.7,0.457,0.444,0.4,0.7,0.535,0.8,1.4,2.2,0.4,0.3,0.3,0.4,1.6,3.7,8.4,0.456,0.029,0.18,7.5,13.4,10.5,4.4,1.1,1.5,9.8,16.5,-0.3,0.6,0.2,0.014,-4.2,-0.9,-5.2,-0.6,,,,,
7,1990,Greg Anderson,PF,25,MIL,60,28,21.5,3.7,7.2,0.507,0.0,0.0,0.0,3.7,7.2,0.507,0.507,1.5,2.8,0.535,1.9,4.4,6.2,0.4,0.5,0.9,1.3,2.9,8.8,13.0,0.522,0.0,0.394,9.8,23.6,16.6,2.7,1.2,2.6,13.6,19.1,0.2,1.7,2.0,0.073,-2.8,-0.9,-3.8,-0.6,,,,,
8,1990,Nick Anderson,SG,22,ORL,81,9,22.0,4.6,9.3,0.494,0.0,0.2,0.059,4.6,9.1,0.504,0.495,2.3,3.3,0.705,1.3,2.6,3.9,1.5,0.9,0.4,1.7,1.7,11.5,14.9,0.536,0.023,0.351,6.1,12.7,9.3,10.5,1.8,1.0,13.7,22.1,1.2,0.7,1.8,0.049,0.0,-1.0,-1.0,0.5,,,,,
9,1990,Richard Anderson,PF,29,CHH,54,2,11.2,1.6,3.9,0.417,0.7,1.9,0.37,0.9,2.1,0.459,0.505,0.3,0.4,0.783,0.6,1.7,2.4,1.0,0.4,0.2,0.5,1.2,4.3,13.3,0.522,0.474,0.109,5.9,18.8,11.9,13.4,1.6,0.9,10.5,17.4,0.4,0.5,1.0,0.077,0.6,0.2,0.7,0.4,,,,,
