,0
AGE,25.2
W,62.0
L,20.0
PW,59
PL,23
MOV,7.12
SOS,-0.04
SRS,7.08
ORtg,114.5
DRtg,107.1
NRtg,7.4
PACE,95.9
FTr,0.296
3PAr,0.289
TS%,0.571
eFG%,0.534
TOV%,12.4
ORB%,27.5
FT/FGA,0.222
eFG%,0.478
TOV%,12.0
DRB%,68.3
FT/FGA,0.176
ARENA,America West Arena
ATTENDANCE,726066
ATTENDANCE/G,17709
TEAM,PHO
SEASON,2004-05
