,0
AGE,27.6
W,41.0
L,41.0
PW,40
PL,42
MOV,-0.22
SOS,-0.01
SRS,-0.23
ORtg,108.4
DRtg,108.6
NRtg,-0.2
PACE,97.5
FTr,0.301
3PAr,0.129
TS%,0.543
eFG%,0.5
TOV%,13.6
ORB%,29.2
FT/FGA,0.23
eFG%,0.492
TOV%,13.2
DRB%,67.0
FT/FGA,0.205
ARENA,Charlotte Coliseum
ATTENDANCE,971609
ATTENDANCE/G,
TEAM,CHO
SEASON,1993-94
