,0
AGE,27.0
W,56.0
L,26.0
PW,54
PL,28
MOV,4.15
SOS,0.18
SRS,4.32
ORtg,104.9
DRtg,100.3
NRtg,4.6
PACE,88.4
FTr,0.261
3PAr,0.166
TS%,0.514
eFG%,0.472
TOV%,13.3
ORB%,31.0
FT/FGA,0.202
eFG%,0.475
TOV%,15.2
DRB%,74.3
FT/FGA,0.209
ARENA,FedEx Forum
ATTENDANCE,681613
ATTENDANCE/G,16625
TEAM,MEM
SEASON,2012-13
