,0
AGE,30.7
W,55.0
L,27.0
PW,49
PL,33
MOV,2.72
SOS,-0.06
SRS,2.66
ORtg,109.2
DRtg,106.3
NRtg,2.9
PACE,92.5
FTr,0.277
3PAr,0.222
TS%,0.552
eFG%,0.506
TOV%,12.3
ORB%,24.3
FT/FGA,0.226
eFG%,0.495
TOV%,13.6
DRB%,73.7
FT/FGA,0.206
ARENA,American Airlines Center
ATTENDANCE,819770
ATTENDANCE/G,19994
TEAM,DAL
SEASON,2009-10
