,0
AGE,24.2
W,38.0
L,44.0
PW,40
PL,42
MOV,-0.41
SOS,-0.29
SRS,-0.7
ORtg,109.4
DRtg,109.8
NRtg,-0.4
PACE,102.8
FTr,0.326
3PAr,0.025
TS%,0.535
eFG%,0.489
TOV%,13.5
ORB%,34.8
FT/FGA,0.245
eFG%,0.506
TOV%,14.0
DRB%,66.2
FT/FGA,0.228
ARENA,Reunion Arena
ATTENDANCE,487155
ATTENDANCE/G,
TEAM,DAL
SEASON,1982-83
