,0
AGE,25.6
W,19.0
L,63.0
PW,21
PL,61
MOV,-7.82
SOS,0.81
SRS,-7.0
ORtg,102.0
DRtg,109.9
NRtg,-7.9
PACE,98.1
FTr,0.274
3PAr,0.085
TS%,0.511
eFG%,0.47
TOV%,13.2
ORB%,26.1
FT/FGA,0.207
eFG%,0.506
TOV%,14.7
DRB%,67.5
FT/FGA,0.269
ARENA,Charlotte Coliseum
ATTENDANCE,979941
ATTENDANCE/G,
TEAM,CHO
SEASON,1989-90
