,0
AGE,26.9
W,21.0
L,61.0
PW,22
PL,60
MOV,-7.35
SOS,0.24
SRS,-7.12
ORtg,103.2
DRtg,110.9
NRtg,-7.7
PACE,95.2
FTr,0.246
3PAr,0.218
TS%,0.527
eFG%,0.492
TOV%,13.6
ORB%,24.1
FT/FGA,0.186
eFG%,0.534
TOV%,13.1
DRB%,75.7
FT/FGA,0.176
ARENA,Barclays Center
ATTENDANCE,620142
ATTENDANCE/G,15125
TEAM,BRK
SEASON,2015-16
