,0
AGE,25.1
W,28.0
L,54.0
PW,31
PL,51
MOV,-3.74
SOS,0.07
SRS,-3.67
ORtg,106.9
DRtg,110.6
NRtg,-3.7
PACE,98.9
FTr,0.26
3PAr,0.411
TS%,0.551
eFG%,0.514
TOV%,13.6
ORB%,21.0
FT/FGA,0.201
eFG%,0.517
TOV%,11.0
DRB%,77.0
FT/FGA,0.201
ARENA,Barclays Center
ATTENDANCE,640010
ATTENDANCE/G,15376
TEAM,BRK
SEASON,2017-18
