,0
AGE,26.3
W,42.0
L,24.0
PW,41
PL,25
MOV,3.3
SOS,-0.71
SRS,2.6
ORtg,106.7
DRtg,103.1
NRtg,3.6
PACE,90.7
FTr,0.321
3PAr,0.198
TS%,0.526
eFG%,0.474
TOV%,13.1
ORB%,29.2
FT/FGA,0.251
eFG%,0.476
TOV%,14.1
DRB%,72.3
FT/FGA,0.222
ARENA,Bankers Life Fieldhouse
ATTENDANCE,467561
ATTENDANCE/G,14169
TEAM,IND
SEASON,2011-12
