,0
AGE,25.4
W,29.0
L,53.0
PW,31
PL,51
MOV,-3.82
SOS,-0.19
SRS,-4.01
ORtg,107.6
DRtg,111.6
NRtg,-4.0
PACE,94.0
FTr,0.256
3PAr,0.312
TS%,0.547
eFG%,0.509
TOV%,13.0
ORB%,23.5
FT/FGA,0.2
eFG%,0.526
TOV%,13.3
DRB%,72.1
FT/FGA,0.207
ARENA,Madison Square Garden (IV)
ATTENDANCE,799550
ATTENDANCE/G,19501
TEAM,NYK
SEASON,2009-10
