,0
AGE,25.7
W,33.0
L,49.0
PW,38
PL,44
MOV,-1.33
SOS,0.23
SRS,-1.1
ORtg,111.4
DRtg,112.6
NRtg,-1.2
PACE,103.3
FTr,0.254
3PAr,0.324
TS%,0.563
eFG%,0.529
TOV%,12.6
ORB%,24.1
FT/FGA,0.193
eFG%,0.532
TOV%,11.6
DRB%,76.8
FT/FGA,0.193
ARENA,Smoothie King Center
ATTENDANCE,656183
ATTENDANCE/G,16004
TEAM,NOP
SEASON,2018-19
