,0
AGE,26.4
W,26.0
L,56.0
PW,26
PL,56
MOV,-5.35
SOS,0.22
SRS,-5.14
ORtg,104.1
DRtg,109.8
NRtg,-5.7
PACE,93.5
FTr,0.357
3PAr,0.132
TS%,0.535
eFG%,0.48
TOV%,16.0
ORB%,29.8
FT/FGA,0.277
eFG%,0.509
TOV%,15.0
DRB%,68.7
FT/FGA,0.267
ARENA,Target Center
ATTENDANCE,585669
ATTENDANCE/G,
TEAM,MIN
SEASON,1995-96
