,0
AGE,27.3
W,47.0
L,35.0
PW,46
PL,36
MOV,1.88
SOS,-0.02
SRS,1.86
ORtg,110.7
DRtg,108.8
NRtg,1.9
PACE,95.4
FTr,0.317
3PAr,0.091
TS%,0.538
eFG%,0.489
TOV%,14.0
ORB%,36.5
FT/FGA,0.249
eFG%,0.491
TOV%,14.2
DRB%,66.8
FT/FGA,0.269
ARENA,Seattle Center Coliseum
ATTENDANCE,588928
ATTENDANCE/G,
TEAM,SEA
SEASON,1991-92
