,0
AGE,25.2
W,38.0
L,44.0
PW,39
PL,43
MOV,-0.84
SOS,0.34
SRS,-0.5
ORtg,108.7
DRtg,109.6
NRtg,-0.9
PACE,99.4
FTr,0.366
3PAr,0.023
TS%,0.556
eFG%,0.502
TOV%,15.4
ORB%,32.2
FT/FGA,0.287
eFG%,0.495
TOV%,13.8
DRB%,67.5
FT/FGA,0.257
ARENA,Chicago Stadium
ATTENDANCE,487297
ATTENDANCE/G,
TEAM,CHI
SEASON,1984-85
