,0
AGE,26.2
W,31.0
L,35.0
PW,34
PL,32
MOV,0.27
SOS,-0.5
SRS,-0.23
ORtg,105.5
DRtg,105.2
NRtg,0.3
PACE,93.7
FTr,0.25
3PAr,0.224
TS%,0.521
eFG%,0.481
TOV%,12.9
ORB%,27.7
FT/FGA,0.194
eFG%,0.489
TOV%,14.6
DRB%,70.9
FT/FGA,0.217
ARENA,Bradley Center
ATTENDANCE,485717
ATTENDANCE/G,14719
TEAM,MIL
SEASON,2011-12
