,0
AGE,26.6
W,67.0
L,15.0
PW,65
PL,17
MOV,10.1
SOS,-0.09
SRS,10.01
ORtg,111.6
DRtg,101.4
NRtg,10.2
PACE,98.3
FTr,0.239
3PAr,0.311
TS%,0.571
eFG%,0.54
TOV%,13.1
ORB%,24.1
FT/FGA,0.184
eFG%,0.47
TOV%,14.3
DRB%,74.5
FT/FGA,0.217
ARENA,Oracle Arena
ATTENDANCE,803436
ATTENDANCE/G,19596
TEAM,GSW
SEASON,2014-15
