,0
AGE,27.5
W,54.0
L,28.0
PW,55
PL,27
MOV,5.55
SOS,-0.07
SRS,5.48
ORtg,111.5
DRtg,105.8
NRtg,5.7
PACE,95.8
FTr,0.206
3PAr,0.293
TS%,0.568
eFG%,0.537
TOV%,12.2
ORB%,22.1
FT/FGA,0.166
eFG%,0.49
TOV%,13.2
DRB%,72.1
FT/FGA,0.2
ARENA,America West Arena
ATTENDANCE,730179
ATTENDANCE/G,17809
TEAM,PHO
SEASON,2005-06
