,0
AGE,28.0
W,61.0
L,21.0
PW,59
PL,23
MOV,6.52
SOS,-0.36
SRS,6.17
ORtg,111.2
DRtg,104.1
NRtg,7.1
PACE,91.4
FTr,0.341
3PAr,0.248
TS%,0.57
eFG%,0.532
TOV%,13.4
ORB%,25.1
FT/FGA,0.246
eFG%,0.482
TOV%,12.3
DRB%,77.2
FT/FGA,0.218
ARENA,Quicken Loans Arena
ATTENDANCE,843042
ATTENDANCE/G,20562
TEAM,CLE
SEASON,2009-10
