,0
AGE,25.7
W,34.0
L,48.0
PW,35
PL,47
MOV,-2.1
SOS,0.41
SRS,-1.69
ORtg,105.2
DRtg,107.4
NRtg,-2.2
PACE,98.0
FTr,0.256
3PAr,0.308
TS%,0.539
eFG%,0.504
TOV%,11.7
ORB%,18.5
FT/FGA,0.192
eFG%,0.509
TOV%,12.4
DRB%,76.8
FT/FGA,0.177
ARENA,Smoothie King Center
ATTENDANCE,663099
ATTENDANCE/G,16173
TEAM,NOP
SEASON,2016-17
