,0
AGE,27.4
W,44.0
L,38.0
PW,45
PL,37
MOV,1.46
SOS,-0.17
SRS,1.3
ORtg,104.4
DRtg,102.8
NRtg,1.6
PACE,90.4
FTr,0.346
3PAr,0.211
TS%,0.538
eFG%,0.49
TOV%,15.1
ORB%,26.5
FT/FGA,0.26
eFG%,0.491
TOV%,14.7
DRB%,74.2
FT/FGA,0.194
ARENA,Time Warner Cable Arena
ATTENDANCE,648520
ATTENDANCE/G,15818
TEAM,CHA
SEASON,2009-10
