,0
AGE,29.8
W,63.0
L,19.0
PW,61
PL,21
MOV,6.82
SOS,-0.13
SRS,6.69
ORtg,107.3
DRtg,99.6
NRtg,7.7
PACE,88.5
FTr,0.298
3PAr,0.215
TS%,0.546
eFG%,0.513
TOV%,13.6
ORB%,26.0
FT/FGA,0.209
eFG%,0.457
TOV%,13.5
DRB%,74.2
FT/FGA,0.22
ARENA,SBC Center
ATTENDANCE,770677
ATTENDANCE/G,18797
TEAM,SAS
SEASON,2005-06
