,0
AGE,24.0
W,27.0
L,55.0
PW,30
PL,52
MOV,-3.87
SOS,0.75
SRS,-3.12
ORtg,105.7
DRtg,110.1
NRtg,-4.4
PACE,88.5
FTr,0.248
3PAr,0.224
TS%,0.528
eFG%,0.489
TOV%,14.0
ORB%,29.2
FT/FGA,0.193
eFG%,0.52
TOV%,13.1
DRB%,74.4
FT/FGA,0.208
ARENA,New Orleans Arena
ATTENDANCE,565930
ATTENDANCE/G,13803
TEAM,NOH
SEASON,2012-13
