,0
AGE,26.3
W,40.0
L,42.0
PW,37
PL,45
MOV,-1.48
SOS,-0.35
SRS,-1.82
ORtg,105.5
DRtg,107.1
NRtg,-1.6
PACE,90.7
FTr,0.339
3PAr,0.17
TS%,0.533
eFG%,0.485
TOV%,14.4
ORB%,28.8
FT/FGA,0.254
eFG%,0.486
TOV%,14.6
DRB%,68.3
FT/FGA,0.252
ARENA,Target Center
ATTENDANCE,697727
ATTENDANCE/G,
TEAM,MIN
SEASON,1996-97
