,0
AGE,25.8
W,41.0
L,41.0
PW,45
PL,37
MOV,1.32
SOS,0.03
SRS,1.35
ORtg,108.5
DRtg,107.1
NRtg,1.4
PACE,96.3
FTr,0.372
3PAr,0.133
TS%,0.554
eFG%,0.509
TOV%,15.5
ORB%,31.4
FT/FGA,0.271
eFG%,0.473
TOV%,11.9
DRB%,68.8
FT/FGA,0.232
ARENA,Orlando Arena
ATTENDANCE,621191
ATTENDANCE/G,
TEAM,ORL
SEASON,1992-93
