,0
AGE,28.1
W,49.0
L,33.0
PW,52
PL,30
MOV,3.7
SOS,0.05
SRS,3.74
ORtg,105.9
DRtg,101.6
NRtg,4.3
PACE,86.3
FTr,0.339
3PAr,0.258
TS%,0.537
eFG%,0.496
TOV%,13.9
ORB%,25.8
FT/FGA,0.241
eFG%,0.469
TOV%,14.7
DRB%,72.0
FT/FGA,0.237
ARENA,FedEx Forum
ATTENDANCE,647533
ATTENDANCE/G,15793
TEAM,MEM
SEASON,2005-06
