,0
AGE,26.0
W,42.0
L,40.0
PW,48
PL,34
MOV,2.67
SOS,-0.27
SRS,2.4
ORtg,109.5
DRtg,106.7
NRtg,2.8
PACE,93.8
FTr,0.322
3PAr,0.145
TS%,0.538
eFG%,0.488
TOV%,14.3
ORB%,35.3
FT/FGA,0.253
eFG%,0.479
TOV%,14.5
DRB%,69.1
FT/FGA,0.284
ARENA,Miami Arena
ATTENDANCE,617242
ATTENDANCE/G,
TEAM,MIA
SEASON,1993-94
