,0
AGE,26.3
W,32.0
L,50.0
PW,29
PL,53
MOV,-4.38
SOS,-0.11
SRS,-4.49
ORtg,104.6
DRtg,109.4
NRtg,-4.8
PACE,91.8
FTr,0.323
3PAr,0.22
TS%,0.532
eFG%,0.492
TOV%,13.9
ORB%,25.6
FT/FGA,0.23
eFG%,0.505
TOV%,13.4
DRB%,71.0
FT/FGA,0.235
ARENA,Charlotte Bobcats Arena
ATTENDANCE,603403
ATTENDANCE/G,14717
TEAM,CHA
SEASON,2007-08
