,0
AGE,26.9
W,42.0
L,40.0
PW,41
PL,41
MOV,0.13
SOS,-0.53
SRS,-0.39
ORtg,105.2
DRtg,105.0
NRtg,0.2
PACE,93.1
FTr,0.307
3PAr,0.235
TS%,0.526
eFG%,0.478
TOV%,13.3
ORB%,27.0
FT/FGA,0.239
eFG%,0.486
TOV%,15.1
DRB%,71.1
FT/FGA,0.25
ARENA,TD Waterhouse Centre
ATTENDANCE,605901
ATTENDANCE/G,14778
TEAM,ORL
SEASON,2002-03
