,0
AGE,26.5
W,36.0
L,46.0
PW,42
PL,40
MOV,0.2
SOS,-0.26
SRS,-0.07
ORtg,108.8
DRtg,108.6
NRtg,0.2
PACE,95.7
FTr,0.279
3PAr,0.335
TS%,0.547
eFG%,0.501
TOV%,10.7
ORB%,19.9
FT/FGA,0.227
eFG%,0.523
TOV%,12.1
DRB%,79.6
FT/FGA,0.164
ARENA,Spectrum Center
ATTENDANCE,710643
ATTENDANCE/G,17333
TEAM,CHO
SEASON,2016-17
