,0
AGE,27.4
W,37.0
L,45.0
PW,42
PL,40
MOV,0.34
SOS,0.09
SRS,0.43
ORtg,106.7
DRtg,106.4
NRtg,0.3
PACE,105.6
FTr,0.274
3PAr,0.023
TS%,0.519
eFG%,0.476
TOV%,13.2
ORB%,33.1
FT/FGA,0.212
eFG%,0.505
TOV%,16.3
DRB%,65.9
FT/FGA,0.216
ARENA,Coliseum at Richfield
ATTENDANCE,
ATTENDANCE/G,15443.0
TEAM,CLE
SEASON,1979-80
