,0
AGE,26.5
W,11.0
L,71.0
PW,12
PL,70
MOV,-11.78
SOS,0.04
SRS,-11.74
ORtg,99.0
DRtg,112.1
NRtg,-13.1
PACE,89.7
FTr,0.335
3PAr,0.139
TS%,0.496
eFG%,0.44
TOV%,15.1
ORB%,30.2
FT/FGA,0.259
eFG%,0.506
TOV%,14.3
DRB%,66.3
FT/FGA,0.285
ARENA,McNichols Sports Arena
ATTENDANCE,380590
ATTENDANCE/G,
TEAM,DEN
SEASON,1997-98
