,0
AGE,26.7
W,48.0
L,34.0
PW,46
PL,36
MOV,1.52
SOS,0.32
SRS,1.85
ORtg,108.8
DRtg,107.1
NRtg,1.7
PACE,87.9
FTr,0.278
3PAr,0.228
TS%,0.533
eFG%,0.486
TOV%,12.6
ORB%,29.5
FT/FGA,0.224
eFG%,0.51
TOV%,15.4
DRB%,72.0
FT/FGA,0.231
ARENA,Rose Garden Arena
ATTENDANCE,840924
ATTENDANCE/G,20510
TEAM,POR
SEASON,2010-11
