,0
AGE,27.3
W,51.0
L,31.0
PW,52
PL,30
MOV,3.89
SOS,-0.22
SRS,3.67
ORtg,108.3
DRtg,104.2
NRtg,4.1
PACE,92.9
FTr,0.295
3PAr,0.089
TS%,0.531
eFG%,0.491
TOV%,13.7
ORB%,34.6
FT/FGA,0.216
eFG%,0.471
TOV%,14.0
DRB%,71.1
FT/FGA,0.248
ARENA,Madison Square Garden (IV)
ATTENDANCE,726608
ATTENDANCE/G,17879.0
TEAM,NYK
SEASON,1991-92
