,0
AGE,24.8
W,25.0
L,57.0
PW,29
PL,53
MOV,-4.83
SOS,0.22
SRS,-4.61
ORtg,104.7
DRtg,109.3
NRtg,-4.6
PACE,103.0
FTr,0.288
3PAr,0.034
TS%,0.518
eFG%,0.479
TOV%,15.7
ORB%,37.1
FT/FGA,0.208
eFG%,0.531
TOV%,17.6
DRB%,65.8
FT/FGA,0.284
ARENA,San Diego Sports Arena
ATTENDANCE,195883
ATTENDANCE/G,
TEAM,SDC
SEASON,1982-83
