,0
AGE,27.1
W,53.0
L,29.0
PW,53
PL,29
MOV,4.45
SOS,-0.24
SRS,4.21
ORtg,111.4
DRtg,106.6
NRtg,4.8
PACE,92.4
FTr,0.306
3PAr,0.203
TS%,0.555
eFG%,0.515
TOV%,13.3
ORB%,30.1
FT/FGA,0.228
eFG%,0.491
TOV%,14.9
DRB%,66.8
FT/FGA,0.205
ARENA,Great Western Forum
ATTENDANCE,649634
ATTENDANCE/G,17505.0
TEAM,LAL
SEASON,1995-96
