,0
AGE,27.9
W,40.0
L,26.0
PW,41
PL,25
MOV,3.44
SOS,-0.77
SRS,2.67
ORtg,104.9
DRtg,101.2
NRtg,3.7
PACE,90.2
FTr,0.259
3PAr,0.249
TS%,0.535
eFG%,0.5
TOV%,13.4
ORB%,23.9
FT/FGA,0.192
eFG%,0.48
TOV%,14.4
DRB%,74.4
FT/FGA,0.186
ARENA,Philips Arena
ATTENDANCE,501593
ATTENDANCE/G,15200
TEAM,ATL
SEASON,2011-12
