,0
AGE,27.3
W,45.0
L,37.0
PW,44
PL,38
MOV,1.07
SOS,0.03
SRS,1.1
ORtg,105.8
DRtg,104.7
NRtg,1.1
PACE,96.5
FTr,0.314
3PAr,0.071
TS%,0.524
eFG%,0.483
TOV%,13.6
ORB%,31.6
FT/FGA,0.226
eFG%,0.475
TOV%,14.9
DRB%,67.5
FT/FGA,0.244
ARENA,Los Angeles Memorial Sports Arena
ATTENDANCE,500200
ATTENDANCE/G,
TEAM,LAC
SEASON,1991-92
