,0
AGE,25.1
W,45.0
L,37.0
PW,48
PL,34
MOV,2.5
SOS,0.03
SRS,2.53
ORtg,108.4
DRtg,105.7
NRtg,2.7
PACE,90.9
FTr,0.329
3PAr,0.24
TS%,0.539
eFG%,0.495
TOV%,13.1
ORB%,28.8
FT/FGA,0.245
eFG%,0.486
TOV%,13.4
DRB%,73.6
FT/FGA,0.242
ARENA,STAPLES Center
ATTENDANCE,774189
ATTENDANCE/G,18883
TEAM,LAL
SEASON,2005-06
