,0
AGE,25.5
W,40.0
L,42.0
PW,38
PL,44
MOV,-1.04
SOS,-0.04
SRS,-1.07
ORtg,106.3
DRtg,107.4
NRtg,-1.1
PACE,91.2
FTr,0.322
3PAr,0.203
TS%,0.535
eFG%,0.492
TOV%,13.8
ORB%,27.3
FT/FGA,0.238
eFG%,0.504
TOV%,13.8
DRB%,74.6
FT/FGA,0.262
ARENA,Bradley Center
ATTENDANCE,681337
ATTENDANCE/G,16618
TEAM,MIL
SEASON,2005-06
