,0
AGE,26.8
W,47.0
L,35.0
PW,46
PL,36
MOV,1.57
SOS,0.18
SRS,1.75
ORtg,105.3
DRtg,103.6
NRtg,1.7
PACE,91.7
FTr,0.332
3PAr,0.131
TS%,0.54
eFG%,0.487
TOV%,13.8
ORB%,25.4
FT/FGA,0.263
eFG%,0.471
TOV%,12.2
DRB%,75.9
FT/FGA,0.24
ARENA,STAPLES Center
ATTENDANCE,712409
ATTENDANCE/G,17376
TEAM,LAC
SEASON,2005-06
