,0
AGE,25.0
W,8.0
L,42.0
PW,11
PL,39
MOV,-8.66
SOS,-0.28
SRS,-8.94
ORtg,98.4
DRtg,107.9
NRtg,-9.5
PACE,89.0
FTr,0.367
3PAr,0.118
TS%,0.498
eFG%,0.447
TOV%,16.0
ORB%,30.9
FT/FGA,0.263
eFG%,0.492
TOV%,14.7
DRB%,66.9
FT/FGA,0.261
ARENA,General Motors Place
ATTENDANCE,417966
ATTENDANCE/G,
TEAM,VAN
SEASON,1998-99
