,0
AGE,28.1
W,39.0
L,43.0
PW,40
PL,42
MOV,-0.23
SOS,-0.2
SRS,-0.43
ORtg,107.1
DRtg,107.3
NRtg,-0.2
PACE,95.0
FTr,0.315
3PAr,0.082
TS%,0.544
eFG%,0.498
TOV%,15.1
ORB%,31.1
FT/FGA,0.242
eFG%,0.489
TOV%,13.4
DRB%,68.5
FT/FGA,0.205
ARENA,Madison Square Garden (IV)
ATTENDANCE,654962
ATTENDANCE/G,
TEAM,NYK
SEASON,1990-91
