,0
AGE,28.5
W,63.0
L,19.0
PW,57
PL,25
MOV,6.65
SOS,-0.18
SRS,6.47
ORtg,112.8
DRtg,106.3
NRtg,6.5
PACE,101.6
FTr,0.315
3PAr,0.042
TS%,0.564
eFG%,0.515
TOV%,13.8
ORB%,32.8
FT/FGA,0.254
eFG%,0.481
TOV%,12.6
DRB%,70.4
FT/FGA,0.198
ARENA,Boston Garden
ATTENDANCE,610547
ATTENDANCE/G,14890.0
TEAM,BOS
SEASON,1984-85
