,0
AGE,27.3
W,50.0
L,32.0
PW,54
PL,28
MOV,4.76
SOS,0.05
SRS,4.81
ORtg,112.3
DRtg,107.3
NRtg,5.0
PACE,95.6
FTr,0.367
3PAr,0.258
TS%,0.574
eFG%,0.526
TOV%,13.1
ORB%,23.9
FT/FGA,0.281
eFG%,0.5
TOV%,12.7
DRB%,75.4
FT/FGA,0.224
ARENA,Pepsi Center
ATTENDANCE,696568
ATTENDANCE/G,16989
TEAM,DEN
SEASON,2010-11
