,0
AGE,26.4
W,42.0
L,40.0
PW,41
PL,41
MOV,0.16
SOS,-0.34
SRS,-0.18
ORtg,111.5
DRtg,111.4
NRtg,0.1
PACE,97.0
FTr,0.343
3PAr,0.113
TS%,0.572
eFG%,0.518
TOV%,14.6
ORB%,29.0
FT/FGA,0.28
eFG%,0.494
TOV%,12.6
DRB%,67.1
FT/FGA,0.25
ARENA,Market Square Arena
ATTENDANCE,518923
ATTENDANCE/G,
TEAM,IND
SEASON,1989-90
