,0
AGE,26.7
W,59.0
L,23.0
PW,57
PL,25
MOV,6.32
SOS,0.16
SRS,6.48
ORtg,110.5
DRtg,104.4
NRtg,6.1
PACE,102.3
FTr,0.362
3PAr,0.075
TS%,0.535
eFG%,0.486
TOV%,13.4
ORB%,36.5
FT/FGA,0.269
eFG%,0.479
TOV%,15.2
DRB%,70.8
FT/FGA,0.265
ARENA,Memorial Coliseum
ATTENDANCE,528132
ATTENDANCE/G,
TEAM,POR
SEASON,1989-90
