,0
AGE,25.7
W,33.0
L,49.0
PW,32
PL,50
MOV,-3.09
SOS,-0.11
SRS,-3.19
ORtg,103.9
DRtg,107.2
NRtg,-3.3
PACE,93.0
FTr,0.296
3PAr,0.19
TS%,0.515
eFG%,0.47
TOV%,13.4
ORB%,28.9
FT/FGA,0.223
eFG%,0.496
TOV%,14.2
DRB%,73.1
FT/FGA,0.258
ARENA,United Center
ATTENDANCE,901502
ATTENDANCE/G,21988
TEAM,CHI
SEASON,2007-08
