,0
AGE,26.2
W,40.0
L,42.0
PW,41
PL,41
MOV,0.01
SOS,-0.51
SRS,-0.49
ORtg,104.7
DRtg,104.7
NRtg,0.0
PACE,101.3
FTr,0.308
3PAr,0.023
TS%,0.54
eFG%,0.503
TOV%,15.1
ORB%,29.2
FT/FGA,0.22
eFG%,0.483
TOV%,15.6
DRB%,68.3
FT/FGA,0.265
ARENA,Kemper Arena
ATTENDANCE,336385
ATTENDANCE/G,
TEAM,KCK
SEASON,1980-81
