,0
AGE,28.2
W,37.0
L,45.0
PW,39
PL,43
MOV,-0.87
SOS,-0.28
SRS,-1.14
ORtg,109.3
DRtg,110.2
NRtg,-0.9
PACE,106.2
FTr,0.323
3PAr,0.049
TS%,0.527
eFG%,0.478
TOV%,11.8
ORB%,32.2
FT/FGA,0.248
eFG%,0.503
TOV%,15.4
DRB%,67.0
FT/FGA,0.307
ARENA,McNichols Sports Arena
ATTENDANCE,494943
ATTENDANCE/G,
TEAM,DEN
SEASON,1986-87
