,0
AGE,28.6
W,49.0
L,33.0
PW,46
PL,36
MOV,1.78
SOS,-0.53
SRS,1.25
ORtg,108.2
DRtg,106.2
NRtg,2.0
PACE,88.8
FTr,0.299
3PAr,0.269
TS%,0.536
eFG%,0.498
TOV%,14.0
ORB%,30.9
FT/FGA,0.219
eFG%,0.503
TOV%,13.1
DRB%,73.7
FT/FGA,0.174
ARENA,Barclays Center
ATTENDANCE,704702
ATTENDANCE/G,17188
TEAM,BRK
SEASON,2012-13
