,0
AGE,26.7
W,34.0
L,48.0
PW,35
PL,47
MOV,-2.16
SOS,0.42
SRS,-1.74
ORtg,104.7
DRtg,106.9
NRtg,-2.2
PACE,93.3
FTr,0.278
3PAr,0.252
TS%,0.512
eFG%,0.475
TOV%,12.3
ORB%,27.8
FT/FGA,0.201
eFG%,0.491
TOV%,13.9
DRB%,69.7
FT/FGA,0.227
ARENA,Oakland Arena
ATTENDANCE,670368
ATTENDANCE/G,16350
TEAM,GSW
SEASON,2004-05
