,0
AGE,25.9
W,43.0
L,39.0
PW,46
PL,36
MOV,1.48
SOS,0.42
SRS,1.89
ORtg,104.3
DRtg,102.6
NRtg,1.7
PACE,88.8
FTr,0.316
3PAr,0.196
TS%,0.522
eFG%,0.474
TOV%,14.8
ORB%,30.3
FT/FGA,0.243
eFG%,0.462
TOV%,12.6
DRB%,72.4
FT/FGA,0.209
ARENA,Compaq Center
ATTENDANCE,565166
ATTENDANCE/G,13785
TEAM,HOU
SEASON,2002-03
