,0
AGE,27.5
W,60.0
L,22.0
PW,58
PL,24
MOV,6.07
SOS,-0.11
SRS,5.96
ORtg,111.8
DRtg,105.0
NRtg,6.8
PACE,87.8
FTr,0.364
3PAr,0.175
TS%,0.55
eFG%,0.495
TOV%,13.1
ORB%,31.8
FT/FGA,0.285
eFG%,0.475
TOV%,13.7
DRB%,72.2
FT/FGA,0.257
ARENA,American Airlines Center
ATTENDANCE,824693
ATTENDANCE/G,20114
TEAM,DAL
SEASON,2005-06
