,0
AGE,28.2
W,52.0
L,30.0
PW,52
PL,30
MOV,3.88
SOS,-0.74
SRS,3.14
ORtg,108.8
DRtg,104.6
NRtg,4.2
PACE,92.1
FTr,0.276
3PAr,0.218
TS%,0.542
eFG%,0.499
TOV%,12.8
ORB%,28.1
FT/FGA,0.217
eFG%,0.473
TOV%,14.4
DRB%,71.1
FT/FGA,0.253
ARENA,Bradley Center
ATTENDANCE,683125
ATTENDANCE/G,16662
TEAM,MIL
SEASON,2000-01
